id,brand,title,description,price,priceCurrency,text
74270481,Swiss Military Hanowa,Swiss Military Hanowa06-5161.2.04.003 Flagship Uhr,Steel Swiss Made Watch with Date,249.00,EUR,COL brand VAL Swiss Military Hanowa COL title VAL Swiss Military Hanowa06-5161.2.04.003 Flagship Uhr COL description VAL Steel Swiss Made Watch with Date COL price VAL 249.00 COL priceCurrency VAL EUR
9740675,,Epson C13T12854010 T1285 (CMYK)S22/SX125 (4 ),,,,COL brand VAL  COL title VAL Epson C13T12854010 T1285 (CMYK)S22/SX125 (4 ) COL description VAL  COL price VAL  COL priceCurrency VAL 
97491287,,ASUS Radeon RX 5500 XT Strix Gaming OC 8GB GDDR6,,1299,PLN,COL brand VAL  COL title VAL ASUS Radeon RX 5500 XT Strix Gaming OC 8GB GDDR6 COL description VAL  COL price VAL 1299 COL priceCurrency VAL PLN
45136761,,Western Digital My Passport 1TB čierny (WDBYNN0010BBK-WESN),Western Digital My Passport 1TB čierny (WDBYNN0010BBK-WESN),59.70,CZK,COL brand VAL  COL title VAL Western Digital My Passport 1TB čierny (WDBYNN0010BBK-WESN) COL description VAL Western Digital My Passport 1TB čierny (WDBYNN0010BBK-WESN) COL price VAL 59.70 COL priceCurrency VAL CZK
48920124,,D1-TAPE 24MM X 7M noir ON blanc IN,S0720930 Dymo,0,EUR,COL brand VAL  COL title VAL D1-TAPE 24MM X 7M noir ON blanc IN COL description VAL S0720930 Dymo COL price VAL 0 COL priceCurrency VAL EUR
37463999,,ASUS GRAPHICS CARD DUAL RTX 2060 OC EVO 6GB DDR6 2X HDMI 1X DVI-D 1 X DISPLAY PORT 2 X FAN MAX DISPLAY SUPPORT:4 500W 3 YEAR CARRY IN WARRANTY,,,,COL brand VAL  COL title VAL ASUS GRAPHICS CARD DUAL RTX 2060 OC EVO 6GB DDR6 2X HDMI 1X DVI-D 1 X DISPLAY PORT 2 X FAN MAX DISPLAY SUPPORT:4 500W 3 YEAR CARRY IN WARRANTY COL description VAL  COL price VAL  COL priceCurrency VAL 
20813006,,Karty Darkness Ablaze Elite Trainer,,174.00,PLN,COL brand VAL  COL title VAL Karty Darkness Ablaze Elite Trainer COL description VAL  COL price VAL 174.00 COL priceCurrency VAL PLN
29002650,,Shimano XT M8000 11sp Cassette,,1.4999E2,AUD,COL brand VAL  COL title VAL Shimano XT M8000 11sp Cassette COL description VAL  COL price VAL 1.4999E2 COL priceCurrency VAL AUD
53380330,,Garmin Fenix 5S Plus GPS Multisport Watch with HR - Black,,479,GBP,COL brand VAL  COL title VAL Garmin Fenix 5S Plus GPS Multisport Watch with HR - Black COL description VAL  COL price VAL 479 COL priceCurrency VAL GBP
43630137,,"Jabra BIZ 2400 II Mono 3-1 - Mic. 82 NC, Wideband",,362.50,AUD,"COL brand VAL  COL title VAL Jabra BIZ 2400 II Mono 3-1 - Mic. 82 NC, Wideband COL description VAL  COL price VAL 362.50 COL priceCurrency VAL AUD"
90241829,,"BenQ SW2700PT 27 inch 2K Photographer Monitor2560x1440 QHD, 99% Adobe RGB, 100% Rec.709/sRGB color space, Hardware Calibration, 14-bit 3D LUTSW2700PT, HDMI 1.4,OSD Controller, 60Hz refresh rate | SW2700PT","With stunning 2K resolution, the 27” BenQ SW2700PT monitor is equipped with 99% Adobe RGB, 100% sRGB, 100% Rec.709 color space coverage providing you with a wide range of spectacular colors to work with.",2475,AED,"COL brand VAL  COL title VAL BenQ SW2700PT 27 inch 2K Photographer Monitor2560x1440 QHD, 99% Adobe RGB, 100% Rec.709/sRGB color space, Hardware Calibration, 14-bit 3D LUTSW2700PT, HDMI 1.4,OSD Controller, 60Hz refresh rate | SW2700PT COL description VAL With stunning 2K resolution, the 27” BenQ SW2700PT monitor is equipped with 99% Adobe RGB, 100% sRGB, 100% Rec.709 color space coverage providing you with a wide range of spectacular colors to work with. COL price VAL 2475 COL priceCurrency VAL AED"
92956756,,"EPSON S041315 premium glossy photo paper 255g/m², A3/20vel",,,,"COL brand VAL  COL title VAL EPSON S041315 premium glossy photo paper 255g/m², A3/20vel COL description VAL  COL price VAL  COL priceCurrency VAL "
51855709,,"Western Digital Dysk MY PASSPORT 1TB 2,5 black WDBYVG0010BBK-WESN",,317.99,PLN,"COL brand VAL  COL title VAL Western Digital Dysk MY PASSPORT 1TB 2,5 black WDBYVG0010BBK-WESN COL description VAL  COL price VAL 317.99 COL priceCurrency VAL PLN"
70164722,,Canon 100mm f2.8L Macro IS USM EF Lens,"The Canon 100mm f2.8 L IS USM is not only a best seller, but is an award winning lens. And you can see why. The image quality is out of this world. Built with L-series glass and with image stabiliser, this is one lens that should be in your kit bag.EF-Mount Lens/Full-Frame FormatAperture Range: f/2.8 to f/32One Ultra-Low Dispersion ElementSuper Spectra Coating1:1 Magnification, 11.8\"" Min. FocusRing-Type Ultrasonic Motor AF SystemFocus Range LimiterOptical Image StabilizerWeather-Sealed ConstructionRounded 9-Blade DiaphragmL-series qualityThe L-series is Canon's flagship professional lens range, representing the best in precision-designed EF optics. L-series lenses combine superior performance with superlative handling, and are resistant to dust and moisture.Hybrid Image StabilizerThe new Image Stabilizer designed specifically for inclusion in a macro lens. It is able to correct lens shift movement as well as the angular movement that most IS systems can correct. This provides 2-stops of correction during 1.0x magnification, increasing to 3-stops at 0.5x magnification and 4-stops during normal shooting.Ultra low dispersion (UD) lens element ensures high image qualityA UD element within the lens design effectively removes chromatic aberration. This allows for excellent image quality with high resolution, high contrast and excellent colour reproduction.Focus limiter switchTo enhance the photographer’s use of the lens, it is fitted with a 3 position focus limiter switch. With limits for close up subjects, distant subjects and all subjects, the user is able to increase the autofocus speed making quick shots a possibility.Beautiful background blur with 9 blade circular apertureA circular blade aperture helps to create attractive, even background bokeh when isolating subjects at wide apertures.Fast quiet autofocusThe ring USM (Ultrasonic Motor) drives extremely rapid autofocus with near-silent operation. Full time mechanical manual focus override is available without having to switch out of AF. The lens offers a minimum focusing distance of 0.3m.",869,GBP,"COL brand VAL  COL title VAL Canon 100mm f2.8L Macro IS USM EF Lens COL description VAL The Canon 100mm f2.8 L IS USM is not only a best seller, but is an award winning lens. And you can see why. The image quality is out of this world. Built with L-series glass and with image stabiliser, this is one lens that should be in your kit bag.EF-Mount Lens/Full-Frame FormatAperture Range: f/2.8 to f/32One Ultra-Low Dispersion ElementSuper Spectra Coating1:1 Magnification, 11.8\"" Min. FocusRing-Type Ultrasonic Motor AF SystemFocus Range LimiterOptical Image StabilizerWeather-Sealed ConstructionRounded 9-Blade DiaphragmL-series qualityThe L-series is Canon's flagship professional lens range, representing the best in precision-designed EF optics. L-series lenses combine superior performance with superlative handling, and are resistant to dust and moisture.Hybrid Image StabilizerThe new Image Stabilizer designed specifically for inclusion in a macro lens. It is able to correct lens shift movement as well as the angular movement that most IS systems can correct. This provides 2-stops of correction during 1.0x magnification, increasing to 3-stops at 0.5x magnification and 4-stops during normal shooting.Ultra low dispersion (UD) lens element ensures high image qualityA UD element within the lens design effectively removes chromatic aberration. This allows for excellent image quality with high resolution, high contrast and excellent colour reproduction.Focus limiter switchTo enhance the photographer’s use of the lens, it is fitted with a 3 position focus limiter switch. With limits for close up subjects, distant subjects and all subjects, the user is able to increase the autofocus speed making quick shots a possibility.Beautiful background blur with 9 blade circular apertureA circular blade aperture helps to create attractive, even background bokeh when isolating subjects at wide apertures.Fast quiet autofocusThe ring USM (Ultrasonic Motor) drives extremely rapid autofocus with near-silent operation. Full time mechanical manual focus override is available without having to switch out of AF. The lens offers a minimum focusing distance of 0.3m. COL price VAL 869 COL priceCurrency VAL GBP"
54710391,CORSAIR,Corsair 8GB 3000MHz DDR4 CMK8GX4M1D3000C16,Bellek TipiDDR4Bellek Soket TipiDIMMalmaHzPC4-24000 (3000 MHz)Kapasitesi8 GBKullanmPCGaranti Sresi24 AyPin Says288 Pin DIMMSoutucuVar,381.86,TRY,COL brand VAL CORSAIR COL title VAL Corsair 8GB 3000MHz DDR4 CMK8GX4M1D3000C16 COL description VAL Bellek TipiDDR4Bellek Soket TipiDIMMalmaHzPC4-24000 (3000 MHz)Kapasitesi8 GBKullanmPCGaranti Sresi24 AyPin Says288 Pin DIMMSoutucuVar COL price VAL 381.86 COL priceCurrency VAL TRY
77494457,,MikroTik RouterBoard Cloud Core Router Firewall VPN 16GB RAM 36 Core CCR1036-12G-4S-EM (RouterOS L6),The MikroTik Cloud Core Router CCR1036-12G-4S-EM is an industrial grade router with cutting edge 36 core CPU and 16GB of RAM! Unprecedented power and unbeatable performance - this is MikroTiks new flagship device. If you need many millions of packets per second - the Cloud Core Router with 36 cores is your best choice. The device comes in a 1U r...,960.00,GBP,COL brand VAL  COL title VAL MikroTik RouterBoard Cloud Core Router Firewall VPN 16GB RAM 36 Core CCR1036-12G-4S-EM (RouterOS L6) COL description VAL The MikroTik Cloud Core Router CCR1036-12G-4S-EM is an industrial grade router with cutting edge 36 core CPU and 16GB of RAM! Unprecedented power and unbeatable performance - this is MikroTiks new flagship device. If you need many millions of packets per second - the Cloud Core Router with 36 cores is your best choice. The device comes in a 1U r... COL price VAL 960.00 COL priceCurrency VAL GBP
88973966,Evans,Evans EC2 Clear 14 Inch Drum Head Skin Level 360,,36.00,AUD,COL brand VAL Evans COL title VAL Evans EC2 Clear 14 Inch Drum Head Skin Level 360 COL description VAL  COL price VAL 36.00 COL priceCurrency VAL AUD
67669854,Atomos,Atomos Atomos coiled full HDMI to full HDMI cable (30-45cm),,22.95,EUR,COL brand VAL Atomos COL title VAL Atomos Atomos coiled full HDMI to full HDMI cable (30-45cm) COL description VAL  COL price VAL 22.95 COL priceCurrency VAL EUR
37431252,,Sony SEL 24mm 1.4 FE G-Master,,1461.21,EUR,COL brand VAL  COL title VAL Sony SEL 24mm 1.4 FE G-Master COL description VAL  COL price VAL 1461.21 COL priceCurrency VAL EUR
86862565,,Pendrive Sandisk Cruzer Force 16 GB - SDCZ71-016G-B35,,21.90,PLN,COL brand VAL  COL title VAL Pendrive Sandisk Cruzer Force 16 GB - SDCZ71-016G-B35 COL description VAL  COL price VAL 21.90 COL priceCurrency VAL PLN
11293261,,"Epson T603100 Photo Black Ink 220ml UltraChrome for SP 7800, 7880 & 9800, 9880",,169.00,CAD,"COL brand VAL  COL title VAL Epson T603100 Photo Black Ink 220ml UltraChrome for SP 7800, 7880 & 9800, 9880 COL description VAL  COL price VAL 169.00 COL priceCurrency VAL CAD"
97395089,,Jabra EVOLVE 20 UC MONO Headset 4993-829-209 -For use on computers,"PRODUCT HIGHLIGHTSMono-StyleOptimized for UCNoise-Cancelling MicrophoneIn-Line Control UnitUSB ConnectionDigital Signal Processing (DSP)Jabra PC SuiteStay focused with the EVOLVE 20 UC Mono Headset from Jabra. This headband-style headset features a noise-canceling microphone, so you can be better heard at the other end. For easy operation, the headset comes with an in-line control unit that provides access to commonly used functions like volume and mute, as well as the ability to end and answer calls. The EVOLVE 20 UC Mono Headset is optimized for all leading Unified Communication systems, providing instant \""Plug & Play\"" installation for your headset. It connects to your system via USB and uses digital signal processing (DSP) to digitally optimize the user's voice and suppress echoes.Remote Call ControlJabra PC Suite enables remote call control with the Jabra EVOLVE 20 and the latest generation of UC and IP softphones by giving you a number of remote call control functions either directly from your headset or from in-line buttons on the cord. The seamless integration between headset and softphone allows users to benefit from enhanced mobility and the ability to multitask while on a call.***PRODUCT DATASHEET",59.00,USD,"COL brand VAL  COL title VAL Jabra EVOLVE 20 UC MONO Headset 4993-829-209 -For use on computers COL description VAL PRODUCT HIGHLIGHTSMono-StyleOptimized for UCNoise-Cancelling MicrophoneIn-Line Control UnitUSB ConnectionDigital Signal Processing (DSP)Jabra PC SuiteStay focused with the EVOLVE 20 UC Mono Headset from Jabra. This headband-style headset features a noise-canceling microphone, so you can be better heard at the other end. For easy operation, the headset comes with an in-line control unit that provides access to commonly used functions like volume and mute, as well as the ability to end and answer calls. The EVOLVE 20 UC Mono Headset is optimized for all leading Unified Communication systems, providing instant \""Plug & Play\"" installation for your headset. It connects to your system via USB and uses digital signal processing (DSP) to digitally optimize the user's voice and suppress echoes.Remote Call ControlJabra PC Suite enables remote call control with the Jabra EVOLVE 20 and the latest generation of UC and IP softphones by giving you a number of remote call control functions either directly from your headset or from in-line buttons on the cord. The seamless integration between headset and softphone allows users to benefit from enhanced mobility and the ability to multitask while on a call.***PRODUCT DATASHEET COL price VAL 59.00 COL priceCurrency VAL USD"
63744711,,Obudowa Corsair Carbide 275R White Tempered Glass (CC-9011133-WW),,339.00,PLN,COL brand VAL  COL title VAL Obudowa Corsair Carbide 275R White Tempered Glass (CC-9011133-WW) COL description VAL  COL price VAL 339.00 COL priceCurrency VAL PLN
42864051,,CS-M8000 CASSETTE 11-40 XT11-SPEED,,217.0,NZD,COL brand VAL  COL title VAL CS-M8000 CASSETTE 11-40 XT11-SPEED COL description VAL  COL price VAL 217.0 COL priceCurrency VAL NZD
67422473,,Logitech C310 5MP 1280 x 720pixels USB Black,,74.49,EUR,COL brand VAL  COL title VAL Logitech C310 5MP 1280 x 720pixels USB Black COL description VAL  COL price VAL 74.49 COL priceCurrency VAL EUR
71614858,Maxxis,"Maxxis Maxxis High Roller II Tire - 29 x 2.5, Tubeless, Folding, Black, 3C Maxx Terra, DD, Wide Trail",The High Roller II has an open and aggressive tread design for excellent soil penetration and mud clearing ability. Modified knobs on the shoulder and center im,90.00,USD,"COL brand VAL Maxxis COL title VAL Maxxis Maxxis High Roller II Tire - 29 x 2.5, Tubeless, Folding, Black, 3C Maxx Terra, DD, Wide Trail COL description VAL The High Roller II has an open and aggressive tread design for excellent soil penetration and mud clearing ability. Modified knobs on the shoulder and center im COL price VAL 90.00 COL priceCurrency VAL USD"
51932172,,Dysk HPE 900GB 6G SAS 10K 2.5IN DP ENT HDD,"HPE Dual Port Enterprise - Hard drive - 900 GB - hot-swap - 2.5\"" SFF - SAS 6Gb/s - 10000 rpm",1254.70,PLN,"COL brand VAL  COL title VAL Dysk HPE 900GB 6G SAS 10K 2.5IN DP ENT HDD COL description VAL HPE Dual Port Enterprise - Hard drive - 900 GB - hot-swap - 2.5\"" SFF - SAS 6Gb/s - 10000 rpm COL price VAL 1254.70 COL priceCurrency VAL PLN"
69981383,,DLINK - DGS-1210-28P - 28 Port Gigabit Smart Managed POE Switch,Cost-efficient and ﬂexible solution for expanding any business network.24 x 10/100/1000BASE-T PoE ports4 x Gigabit RJ45/SFP Combo portsAdvanced L2 switching and security featuresL2+ Static RoutingOptional “standard mode” or “surveillance mode” management user interface193 W PoE budget,40425,INR,COL brand VAL  COL title VAL DLINK - DGS-1210-28P - 28 Port Gigabit Smart Managed POE Switch COL description VAL Cost-efficient and ﬂexible solution for expanding any business network.24 x 10/100/1000BASE-T PoE ports4 x Gigabit RJ45/SFP Combo portsAdvanced L2 switching and security featuresL2+ Static RoutingOptional “standard mode” or “surveillance mode” management user interface193 W PoE budget COL price VAL 40425 COL priceCurrency VAL INR
55675271,LOGITECH,Logitech C920 15MP 1920 x 1080pixels USB 2.0 Noir webcam,"Logitech C920, 15 MP, 1920 x 1080 pixels, 720p,1080p, H.264, Windows 10,Windows 10 Education,Windows 10 Education x64,Windows 10 Enterprise,Windows 10 Enterprise, Mac OS X 10.10 Yosemite,Mac OS X 10.11 El Capitan,Mac OS X 10.12 Sierra,Mac OS X 10.6 Snow Leopard,M",,,"COL brand VAL LOGITECH COL title VAL Logitech C920 15MP 1920 x 1080pixels USB 2.0 Noir webcam COL description VAL Logitech C920, 15 MP, 1920 x 1080 pixels, 720p,1080p, H.264, Windows 10,Windows 10 Education,Windows 10 Education x64,Windows 10 Enterprise,Windows 10 Enterprise, Mac OS X 10.10 Yosemite,Mac OS X 10.11 El Capitan,Mac OS X 10.12 Sierra,Mac OS X 10.6 Snow Leopard,M COL price VAL  COL priceCurrency VAL "
54808619,Manfrotto,Manfrotto MVH500AH Lightweight Fluid Video Head - Flat Base,The Manfrotto MVH500AH Lightweight Fluid Video Head is available for sale from Outdoorphoto. Read more about this item now.,3195.00,ZAR,COL brand VAL Manfrotto COL title VAL Manfrotto MVH500AH Lightweight Fluid Video Head - Flat Base COL description VAL The Manfrotto MVH500AH Lightweight Fluid Video Head is available for sale from Outdoorphoto. Read more about this item now. COL price VAL 3195.00 COL priceCurrency VAL ZAR
87567643,,T7 Touch Portable SSD - 1TB Black,"Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",439.99,NZD,"COL brand VAL  COL title VAL T7 Touch Portable SSD - 1TB Black COL description VAL Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage. COL price VAL 439.99 COL priceCurrency VAL NZD"
8631493,,Epson T6031 Patron Photo Black 220ml (Eredeti),220mlStylus Pro 7800/7880/9800/9880,41395,HUF,COL brand VAL  COL title VAL Epson T6031 Patron Photo Black 220ml (Eredeti) COL description VAL 220mlStylus Pro 7800/7880/9800/9880 COL price VAL 41395 COL priceCurrency VAL HUF
15529664,,TP-Link EAP110 300Mbps Wireless N300 Ceiling Mount Access Point 1x1Gbps RJ45 PoE 1x Console Port 2x4dBi Omni Internal Antenna,"300Mbps Wireless N Ceiling Mount Access Point EAP110EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one convenient method of authentication for Wi-Fi guestsMulti-SSID divides multiple wireless networks for different usersEnterprise class Wi-Fi security help to decrease network security threatsFlexible PlacementEasy mounting design & PoEThe EAP’s “ceiling lamp” appearance and easy mounting design with chassis make it easy to be integrated seamlessly into any wall or ceiling surface to blend in with most interior decorations. EAP110 support Passive PoE to make deployment effortless and flexible.Business Class WirelessPowerful HardwareEAP110 features 802.11n Wi-Fi and 2*2 MIMO technology, wireless speeds of up to 300MbpsWith Qualcomm Atheros 560MHz chipsets, EAP ensures incredible wireless coverage and reliabilityFree Centralized Management PlatformEAP Controller SoftwareEAP Controller Software enables users to manage hundreds of TP-LINK’s EAPs simultaneously and easily from PCs in the network, making centralized business Wi-Fi management efficient, visible and more cost-effective like never before.Efficient Guest Authentication Captive PortalCaptive portal provides one convenient method of authentication for Wi-Fi guests. A captive portal requires users to perform certain actions before network access is allowed. The required action must be verified by an external portal server or customized database by the administrator, which can be simply viewing and agreeing to an acceptable use policy, or entering a user ID and password.Applicable to Multi-user EnvironmentDesigned for Business PerformanceWith easy mounting design, PoE power supply, Cluster feature, Centralized management software, Captive portal, Auto RF management, and business hardware, EAP series are specially designed for the high-density, most demanding business environments, including schools, hotels, and enterprises.TP-LINK EAP110 WIRELESS N300 CEILING MOUNT ACCESS POINTHARDWARE FEATURESInterfaceFast Ethernet (RJ-45) Port *1（Support Passive PoE）ButtonResetPower Supply24VDC / 1A Passive PoE SupplyPower Consumption7.7WWireless StandardsIEEE 802.11n, IEEE 802.11g, IEEE 802.11bDimensions ( W x D x H )7.1 x 7.1 x 1.9 in. (180*180*47.5mm)Antenna TypeInternal 2* 3dBi OmniMountingCeiling /Wall Mounting (Kits included)Physical Security LockKensington Lock SlotWatch DogYesWIRELESS FEATURESWireless StandardsIEEE 802.11n, IEEE 802.11g, IEEE 802.11bFrequency2.4-2.4835GHzSignal Rate11n: Up to 300Mbps(dynamic)11g: Up to 54Mbps(dynamic)11b: Up to 11Mbps(dynamic)Reception Sensitivity300M: -71dBm@10% PER150M: -75dBm@10% PER54M: -78dBm@10% PER11M: -93dBm@8% PER6M: -92dBm@10% PER1M: -96dBm@8% PERWireless FunctionsMultiple SSIDs （Up to 8 SSIDs）Enable/Disable Wireless RadioAutomatic Channel AssignmentTransmit Power Control （Adjust Transmit Power on dBm）QoS(WMM)Rate LimitReboot ScheduleWireless ScheduleWireless Statistics based on SSID/AP/ClientWireless SecurityCaptive Portal AuthenticationAccess ControlWireless Mac Address FilteringWireless Isolation Between ClientsSSID to VLAN MappingRogue AP Detection802.1X Support64/128/152-bit WEP / WPA / WPA2-Enterprise,WPA-PSK / WPA2-PSKTransmission PowerCE:<20dBmFCC:<26dBmMANAGEMENTEAP Controller SoftwareYesEmail AlertsYesLED ON/OFF ControlYesManagement MAC Access ControlYesSNMPv1,v2cSystem Logging Local/Remote SyslogLocal/Remote SyslogTelnetYesWeb-based ManagementHTTP/HTTPSOTHERSCertificationCE, FCC, RoHSPackage Contents300Mbps Wireless N Ceiling Mount Access Point EAP110Passive PoE Adapter,Power Cord,Mounting Kits,Resource CDInstallation GuideSystem RequirementsMicrosoft Windows 10/8/7/Vista/XPEnvironmentOperating Temperature: 0℃~40℃ (32℉~104℉)Storage Temperature: -40℃~70℃ (-40℉~158℉)Operating Humidity: 10%~90% non-condensingStorage Humidity: 5%~90% non-condensingWeight: 1 Kg",78.56,AUD,"COL brand VAL  COL title VAL TP-Link EAP110 300Mbps Wireless N300 Ceiling Mount Access Point 1x1Gbps RJ45 PoE 1x Console Port 2x4dBi Omni Internal Antenna COL description VAL 300Mbps Wireless N Ceiling Mount Access Point EAP110EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one convenient method of authentication for Wi-Fi guestsMulti-SSID divides multiple wireless networks for different usersEnterprise class Wi-Fi security help to decrease network security threatsFlexible PlacementEasy mounting design & PoEThe EAP’s “ceiling lamp” appearance and easy mounting design with chassis make it easy to be integrated seamlessly into any wall or ceiling surface to blend in with most interior decorations. EAP110 support Passive PoE to make deployment effortless and flexible.Business Class WirelessPowerful HardwareEAP110 features 802.11n Wi-Fi and 2*2 MIMO technology, wireless speeds of up to 300MbpsWith Qualcomm Atheros 560MHz chipsets, EAP ensures incredible wireless coverage and reliabilityFree Centralized Management PlatformEAP Controller SoftwareEAP Controller Software enables users to manage hundreds of TP-LINK’s EAPs simultaneously and easily from PCs in the network, making centralized business Wi-Fi management efficient, visible and more cost-effective like never before.Efficient Guest Authentication Captive PortalCaptive portal provides one convenient method of authentication for Wi-Fi guests. A captive portal requires users to perform certain actions before network access is allowed. The required action must be verified by an external portal server or customized database by the administrator, which can be simply viewing and agreeing to an acceptable use policy, or entering a user ID and password.Applicable to Multi-user EnvironmentDesigned for Business PerformanceWith easy mounting design, PoE power supply, Cluster feature, Centralized management software, Captive portal, Auto RF management, and business hardware, EAP series are specially designed for the high-density, most demanding business environments, including schools, hotels, and enterprises.TP-LINK EAP110 WIRELESS N300 CEILING MOUNT ACCESS POINTHARDWARE FEATURESInterfaceFast Ethernet (RJ-45) Port *1（Support Passive PoE）ButtonResetPower Supply24VDC / 1A Passive PoE SupplyPower Consumption7.7WWireless StandardsIEEE 802.11n, IEEE 802.11g, IEEE 802.11bDimensions ( W x D x H )7.1 x 7.1 x 1.9 in. (180*180*47.5mm)Antenna TypeInternal 2* 3dBi OmniMountingCeiling /Wall Mounting (Kits included)Physical Security LockKensington Lock SlotWatch DogYesWIRELESS FEATURESWireless StandardsIEEE 802.11n, IEEE 802.11g, IEEE 802.11bFrequency2.4-2.4835GHzSignal Rate11n: Up to 300Mbps(dynamic)11g: Up to 54Mbps(dynamic)11b: Up to 11Mbps(dynamic)Reception Sensitivity300M: -71dBm@10% PER150M: -75dBm@10% PER54M: -78dBm@10% PER11M: -93dBm@8% PER6M: -92dBm@10% PER1M: -96dBm@8% PERWireless FunctionsMultiple SSIDs （Up to 8 SSIDs）Enable/Disable Wireless RadioAutomatic Channel AssignmentTransmit Power Control （Adjust Transmit Power on dBm）QoS(WMM)Rate LimitReboot ScheduleWireless ScheduleWireless Statistics based on SSID/AP/ClientWireless SecurityCaptive Portal AuthenticationAccess ControlWireless Mac Address FilteringWireless Isolation Between ClientsSSID to VLAN MappingRogue AP Detection802.1X Support64/128/152-bit WEP / WPA / WPA2-Enterprise,WPA-PSK / WPA2-PSKTransmission PowerCE:<20dBmFCC:<26dBmMANAGEMENTEAP Controller SoftwareYesEmail AlertsYesLED ON/OFF ControlYesManagement MAC Access ControlYesSNMPv1,v2cSystem Logging Local/Remote SyslogLocal/Remote SyslogTelnetYesWeb-based ManagementHTTP/HTTPSOTHERSCertificationCE, FCC, RoHSPackage Contents300Mbps Wireless N Ceiling Mount Access Point EAP110Passive PoE Adapter,Power Cord,Mounting Kits,Resource CDInstallation GuideSystem RequirementsMicrosoft Windows 10/8/7/Vista/XPEnvironmentOperating Temperature: 0℃~40℃ (32℉~104℉)Storage Temperature: -40℃~70℃ (-40℉~158℉)Operating Humidity: 10%~90% non-condensingStorage Humidity: 5%~90% non-condensingWeight: 1 Kg COL price VAL 78.56 COL priceCurrency VAL AUD"
